Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,AvailableHabitat,EggCrowdingCorrection
1366,340461476,funestus,1000,4904,270,1567,3067,6675,7542,89181,223120,111560,1614,44,0,0,598,0,460,166,0,4904,0,0,0,9119.43,0.0356083
1366,340461476,gambiae,1000,4172,0,0,4172,2392,1493,12524,253800,126900,1331,0,0,0,132,0,103,125,0,0,4172,0,0,940.956,0.00327084
1367,340461476,arabiensis,1000,1614,99,505,1010,2188,1088,10730,72360,36180,256,6,233,12,226,0,137,27,20,1614,0,0,0,895.024,0.0110723
1367,340461476,funestus,1000,5416,282,1562,3572,7254,6221,88149,192800,96400,1523,39,0,0,1145,0,492,141,0,5416,0,0,0,9186.06,0.0408723
1367,340461476,gambiae,1000,4193,0,0,4193,2427,1191,11953,249400,124700,1298,0,0,0,236,0,90,125,0,0,4193,0,0,963.694,0.00370747
1368,340461476,arabiensis,1000,1542,99,537,906,2071,1032,10404,91280,45640,317,7,342,4,129,0,142,29,30,1542,0,0,0,4559.75,0.012369
1368,340461476,funestus,1000,5263,271,1611,3381,7168,6092,87227,240440,120220,2237,42,0,0,614,0,544,223,0,5263,0,0,0,9356.63,0.0476456
1368,340461476,gambiae,1000,4034,0,0,4034,2314,1158,11471,285800,142900,1570,0,0,0,121,0,113,167,0,0,4034,0,0,5155.39,0.00386405
1369,340461476,arabiensis,1000,1454,99,515,840,1990,1010,13727,59600,29800,201,12,202,8,113,0,168,19,14,1454,0,0,0,4369.84,0.0499535
1369,340461476,funestus,1000,5226,280,1577,3369,7077,6118,86559,204600,102300,1568,54,0,0,612,0,506,143,0,5226,0,0,0,9280.72,0.0389146
1369,340461476,gambiae,1000,3927,0,0,3927,2189,1165,15199,236600,118300,1227,0,0,0,107,0,87,127,0,0,3927,0,0,4908.61,0.0180385
1370,340461476,arabiensis,1000,1366,108,465,793,1916,1324,16100,62920,31460,214,10,206,5,98,0,145,21,20,1366,0,0,0,4953.47,0.0733195
1370,340461476,funestus,1000,5130,264,1555,3311,7013,8038,83813,199280,99640,1563,35,0,0,586,0,521,161,0,5130,0,0,0,11290.2,0.0453603
1370,340461476,gambiae,1000,3836,0,0,3836,2094,1449,18016,230600,115300,1191,0,0,0,117,0,91,117,0,0,3836,0,0,5376.75,0.0207464
1371,340461476,arabiensis,1000,1287,112,445,730,1829,1377,19242,86320,43160,275,5,245,12,100,0,133,25,21,1287,0,0,0,4553.87,0.0787265
1371,340461476,funestus,1000,5024,268,1586,3170,6999,7987,85019,289040,144520,1983,34,0,0,559,0,476,189,0,5024,0,0,0,9355.13,0.0566552
1371,340461476,gambiae,1000,3738,0,0,3738,1999,1422,21486,277800,138900,1433,0,0,0,122,0,94,126,0,0,3738,0,0,4953.86,0.0233163
1372,340461476,arabiensis,1000,1218,115,409,694,1758,1519,21536,54040,27020,190,10,176,10,82,0,115,17,19,1218,0,0,0,4844.55,0.0527557
1372,340461476,funestus,1000,4973,290,1539,3144,6912,8396,84057,206520,103260,1520,43,0,0,591,0,492,150,0,4973,0,0,0,9595.31,0.0323662
1372,340461476,gambiae,1000,3589,0,0,3589,1935,1506,23859,217800,108900,1145,0,0,0,88,0,119,118,0,0,3589,0,0,5452.72,0.0178325
1373,340461476,arabiensis,1000,1190,116,386,688,1709,1431,24141,57840,28920,191,10,175,7,119,0,98,28,21,1190,0,0,0,4485.16,0.0896475
1373,340461476,funestus,1000,4983,298,1514,3171,6836,8197,83815,199560,99780,1526,32,0,0,612,0,491,111,0,4983,0,0,0,9122.71,0.0464619
1373,340461476,gambiae,1000,3508,0,0,3508,1889,1471,26571,209400,104700,1077,0,0,0,116,0,86,111,0,0,3508,0,0,5235.85,0.0250354
1374,340461476,arabiensis,1000,1232,140,349,743,1773,1173,26011,67520,33760,228,9,223,6,209,0,134,15,18,1232,0,0,0,4673.7,0.0775443
1374,340461476,funestus,1000,5577,356,1477,3744,7480,6808,83191,260840,130420,1862,43,0,0,1275,0,497,184,0,5577,0,0,0,9039.26,0.0457141
1374,340461476,gambiae,1000,3519,0,0,3519,1917,1280,28879,256600,128300,1330,0,0,0,217,0,87,119,0,0,3519,0,0,5215.11,0.025004
1375,340461476,arabiensis,1000,1180,139,355,686,1754,1062,28093,50400,25200,215,10,221,11,92,0,108,19,17,1180,0,0,0,4446.74,0.0692195
1375,340461476,funestus,1000,5428,341,1591,3496,7368,6707,82322,200360,100180,2130,48,0,0,624,0,560,213,0,5428,0,0,0,9207.88,0.0346544
1375,340461476,gambiae,1000,3421,0,0,3421,1832,1204,31119,202400,101200,1166,0,0,0,116,0,98,116,0,0,3421,0,0,5036.26,0.0203239
1376,340461476,arabiensis,1000,1190,135,325,730,1744,873,29571,45000,22500,146,12,153,8,162,0,116,17,19,1190,0,0,0,4776.19,0.0882289
1376,340461476,funestus,1000,5452,345,1557,3550,7443,6405,81961,200440,100220,1558,41,0,0,712,0,527,161,0,5452,0,0,0,8875.5,0.0459567
1376,340461476,gambiae,1000,3362,0,0,3362,1821,1026,32919,187200,93600,999,0,0,0,138,0,80,117,0,0,3362,0,0,5244.54,0.0248827
1377,340461476,arabiensis,1000,1107,140,313,654,1660,818,31185,60760,30380,231,10,223,11,81,0,116,21,27,1107,0,0,0,4846.52,0.106137
1377,340461476,funestus,1000,5401,340,1567,3494,7378,6282,81337,243040,121520,1874,54,0,0,623,0,488,186,0,5401,0,0,0,8813.05,0.0442801
1377,340461476,gambiae,1000,3287,0,0,3287,1751,964,34553,235400,117700,1255,0,0,0,121,0,72,124,0,0,3287,0,0,5482.02,0.0280157
1378,340461476,arabiensis,1000,1075,140,310,625,1586,930,32723,58360,29180,170,3,192,12,98,0,99,18,13,1075,0,0,0,5006.39,0.0797649
1378,340461476,funestus,1000,5288,343,1591,3354,7314,8207,78519,280960,140480,1949,41,0,0,589,0,508,194,0,5288,0,0,0,10951.5,0.0362617
1378,340461476,gambiae,1000,3212,0,0,3212,1684,1061,36232,207200,103600,1088,0,0,0,109,0,69,115,0,0,3212,0,0,5689.54,0.0232881
1379,340461476,arabiensis,1000,1004,128,304,572,1513,891,34286,42160,21080,142,9,152,5,76,0,113,15,19,1004,0,0,0,5010.55,0.0857846
1379,340461476,funestus,1000,5224,320,1574,3330,7226,8193,80157,206280,103140,1563,31,0,0,629,0,533,160,0,5224,0,0,0,8640.7,0.0389788
1379,340461476,gambiae,1000,3132,0,0,3132,1621,1020,38148,176800,88400,943,0,0,0,82,0,71,91,0,0,3132,0,0,5514.84,0.0274592
1380,340461476,arabiensis,1000,934,119,286,529,1436,909,35683,56040,28020,187,13,159,8,72,0,100,20,22,934,0,0,0,4852.82,0.118846
1380,340461476,funestus,1000,5143,357,1536,3250,7156,8354,78927,242720,121360,1762,49,0,0,599,0,510,170,0,5143,0,0,0,9204.64,0.0418882
1380,340461476,gambiae,1000,3028,0,0,3028,1531,1052,39596,219600,109800,1111,0,0,0,81,0,74,111,0,0,3028,0,0,5443.8,0.0311925
1381,340461476,arabiensis,1000,880,110,291,479,1340,896,36900,48880,24440,156,3,152,5,63,0,78,18,21,880,0,0,0,4844.61,0.0865957
1381,340461476,funestus,1000,5071,340,1564,3167,7006,8436,78655,258920,129460,1836,42,0,0,570,0,457,185,0,5071,0,0,0,8817.25,0.0379229
1381,340461476,gambiae,1000,2935,0,0,2935,1458,1006,41051,193800,96900,990,0,0,0,99,0,81,111,0,0,2935,0,0,5331.9,0.0247896
1382,340461476,arabiensis,1000,922,98,269,555,1369,719,38112,38040,19020,116,9,133,7,137,0,68,9,18,922,0,0,0,4661.27,0.0991124
1382,340461476,funestus,1000,5690,346,1524,3820,7596,6961,78255,206280,103140,1524,30,0,0,1269,0,478,172,0,5690,0,0,0,8564.45,0.034054
1382,340461476,gambiae,1000,2929,0,0,2929,1434,802,42311,165800,82900,879,0,0,0,142,0,71,77,0,0,2929,0,0,5214.85,0.0275124
1383,340461476,arabiensis,1000,877,98,276,503,1327,664,38868,48920,24460,186,13,190,12,66,0,78,18,15,877,0,0,0,4898.18,0.122536
1383,340461476,funestus,1000,5567,347,1579,3641,7624,6758,77678,234200,117100,2284,64,0,0,655,0,534,244,0,5567,0,0,0,8495.18,0.0415186
1383,340461476,gambiae,1000,2834,0,0,2834,1376,770,43340,198400,99200,1071,0,0,0,83,0,74,104,0,0,2834,0,0,5289.08,0.0314527
1384,340461476,arabiensis,1000,827,94,249,484,1274,641,39875,38080,19040,124,3,127,6,81,0,102,19,10,827,0,0,0,5075.65,0.100126
1384,340461476,funestus,1000,5580,350,1559,3671,7564,6581,76805,244680,122340,1826,46,0,0,778,0,557,208,0,5580,0,0,0,8728.37,0.0362732
1384,340461476,gambiae,1000,2769,0,0,2769,1351,691,44438,176000,88000,919,0,0,0,91,0,53,103,0,0,2769,0,0,5507.17,0.0266587
1385,340461476,arabiensis,1000,796,86,254,456,1216,1368,40291,32800,16400,116,7,121,3,72,0,79,10,14,796,0,0,0,5524.25,0.133289
1385,340461476,funestus,1000,5509,335,1556,3618,7492,6506,76347,198480,99240,1678,43,0,0,633,0,528,176,0,5509,0,0,0,8552.95,0.0356726
1385,340461476,gambiae,1000,2692,0,0,2692,1294,1478,44556,159400,79700,842,0,0,0,83,0,73,87,0,0,2692,0,0,6349.84,0.0312907
1386,340461476,arabiensis,1000,759,86,250,423,1162,1948,41059,47720,23860,147,11,155,7,69,0,79,15,12,759,0,0,0,5510.85,0.168422
1386,340461476,funestus,1000,5420,338,1586,3496,7370,6419,75910,299520,149760,2070,58,0,0,650,0,520,219,0,5420,0,0,0,8362.88,0.0430923
1386,340461476,gambiae,1000,2583,0,0,2583,1214,2234,45647,193000,96500,990,0,0,0,61,0,60,110,0,0,2583,0,0,6097.27,0.0398359
1387,340461476,arabiensis,1000,696,76,235,385,1102,2653,41512,31080,15540,105,1,118,4,48,0,79,15,17,696,0,0,0,5850.5,0.115483
1387,340461476,funestus,1000,5352,360,1551,3441,7296,6879,74729,232560,116280,1757,43,0,0,615,0,469,214,0,5352,0,0,0,8923.07,0.0279209
1387,340461476,gambiae,1000,2513,0,0,2513,1159,3006,46306,157800,78900,800,0,0,0,67,0,58,79,0,0,2513,0,0,6318.99,0.0315921
1388,340461476,arabiensis,1000,674,71,225,378,1064,4289,41369,31240,15620,108,4,96,6,73,0,72,14,9,674,0,0,0,6484.93,0.18824
1388,340461476,funestus,1000,5340,369,1571,3400,7262,9011,72490,226600,113300,1670,47,0,0,622,0,450,184,0,5340,0,0,0,10547.5,0.0383689
1388,340461476,gambiae,1000,2447,0,0,2447,1128,4761,46099,149800,74900,782,0,0,0,70,0,61,75,0,0,2447,0,0,7072.03,0.0400443
1389,340461476,arabiensis,1000,856,85,205,566,1272,4227,42957,40000,20000,129,4,137,12,273,0,74,5,12,856,0,0,0,5156.84,0.207584
1389,340461476,funestus,1000,5235,407,1517,3311,7232,9032,74071,272040,136020,1910,52,0,0,611,0,523,193,0,5235,0,0,0,8358.02,0.0465466
1389,340461476,gambiae,1000,2639,0,0,2639,1399,4789,47646,172400,86200,894,0,0,0,361,0,74,95,0,0,2639,0,0,5813.82,0.0472098
1390,340461476,arabiensis,1000,1017,89,228,700,1436,4265,43127,25120,12560,170,5,192,7,282,0,85,17,19,1017,0,0,0,5334.06,0.128921
1390,340461476,funestus,1000,5143,408,1526,3209,7138,8976,73527,231440,115720,1697,90,0,0,577,0,483,186,0,5143,0,0,0,8299.65,0.0307235
1390,340461476,gambiae,1000,2795,0,0,2795,1588,4781,47772,142200,71100,1012,0,0,0,332,0,67,109,0,0,2795,0,0,6073.62,0.0337229
1391,340461476,arabiensis,1000,1220,92,253,875,1635,4170,43272,25440,12720,176,5,182,11,341,0,109,12,17,1220,0,0,0,5532.03,0.212343
1391,340461476,funestus,1000,5340,421,1530,3389,7219,8624,72763,227560,113780,1664,69,0,0,779,0,425,157,0,5340,0,0,0,8467.3,0.0358609
1391,340461476,gambiae,1000,2994,0,0,2994,1781,4687,47978,136800,68400,957,0,0,0,385,0,70,116,0,0,2994,0,0,6248.69,0.0427118
1392,340461476,arabiensis,1000,1779,93,288,1398,2133,3497,43415,36880,18440,237,10,236,8,713,0,110,19,25,1779,0,0,0,5646.14,0.217454
1392,340461476,funestus,1000,5995,416,1538,4041,7880,7074,72398,257600,128800,1984,75,0,0,1389,0,511,223,0,5995,0,0,0,8241.92,0.0372091
1392,340461476,gambiae,1000,3557,0,0,3557,2298,3884,48617,154600,77300,1094,0,0,0,753,0,86,104,0,0,3557,0,0,5895.38,0.0456776
1393,340461476,arabiensis,1000,1845,83,390,1372,2241,4792,42708,48960,24480,454,9,420,3,316,0,165,46,39,1845,0,0,0,6469,0.153095
1393,340461476,funestus,1000,5860,406,1625,3829,7800,9683,69048,226400,113200,2324,77,0,0,703,0,576,262,0,5860,0,0,0,11007.4,0.031995
1393,340461476,gambiae,1000,3707,0,0,3707,2461,5329,47127,174800,87400,1510,0,0,0,389,0,89,150,0,0,3707,0,0,7514.11,0.0381331
1394,340461476,arabiensis,1000,1921,92,415,1414,2372,4884,43872,50400,25200,259,6,273,5,313,0,172,33,32,1921,0,0,0,5644.23,0.132128
1394,340461476,funestus,1000,5777,416,1575,3786,7779,9505,71456,218400,109200,1710,61,0,0,676,0,603,156,0,5777,0,0,0,8020.81,0.0486195
1394,340461476,gambiae,1000,3873,0,0,3873,2623,5407,48773,166200,83100,1145,0,0,0,382,0,105,111,0,0,3873,0,0,6245.03,0.0429869
1395,340461476,arabiensis,1000,2016,96,414,1506,2416,5008,44121,62400,31200,275,9,302,16,363,0,206,24,38,2016,0,0,0,5587.36,0.111989
1395,340461476,funestus,1000,5697,459,1492,3746,7724,9440,70440,259840,129920,1896,89,0,0,698,0,565,213,0,5697,0,0,0,8463.97,0.0367253
1395,340461476,gambiae,1000,4041,0,0,4041,2774,5516,49176,193600,96800,1292,0,0,0,375,0,78,129,0,0,4041,0,0,6055.5,0.0375754
1396,340461476,arabiensis,1000,2069,91,475,1503,2557,5061,44285,114680,57340,475,2,412,6,342,0,188,63,38,2069,0,0,0,5312.25,0.089541
1396,340461476,funestus,1000,5650,473,1518,3659,7660,9422,69822,303680,151840,2116,66,0,0,693,0,506,234,0,5650,0,0,0,8514.85,0.0325738
1396,340461476,gambiae,1000,4153,0,0,4153,2881,5531,49292,267800,133900,1616,0,0,0,380,0,107,161,0,0,4153,0,0,5816.05,0.0312784
1397,340461476,arabiensis,1000,2586,84,489,2013,3107,4189,44288,67760,33880,320,8,318,4,768,0,181,34,36,2586,0,0,0,5463.62,0.0463224
1397,340461476,funestus,1000,6520,450,1514,4556,8456,7498,69558,226760,113380,1736,57,0,0,1605,0,543,192,0,6520,0,0,0,8217.41,0.0280389
1397,340461476,gambiae,1000,4771,0,0,4771,3473,4500,49137,204000,102000,1322,0,0,0,860,0,110,132,0,0,4771,0,0,6142.58,0.0217179
1398,340461476,arabiensis,1000,2688,87,612,1989,3236,4186,44404,81760,40880,522,12,541,10,413,0,224,44,43,2688,0,0,0,5443.61,0.080632
1398,340461476,funestus,1000,6296,437,1663,4196,8371,7436,69252,249440,124720,2653,80,0,0,681,0,617,288,0,6296,0,0,0,7967.58,0.0362383
1398,340461476,gambiae,1000,4900,0,0,4900,3630,4482,49421,221600,110800,1851,0,0,0,432,0,139,164,0,0,4900,0,0,5965.23,0.0301107
1399,340461476,arabiensis,1000,2783,79,670,2034,3345,4218,44453,117320,58660,484,4,448,3,442,0,252,49,46,2783,0,0,0,9836.34,0.0665804
1399,340461476,funestus,1000,6230,450,1679,4101,8282,7404,68491,268880,134440,1926,55,0,0,753,0,651,168,0,6230,0,0,0,8397.38,0.0319419
1399,340461476,gambiae,1000,5037,0,0,5037,3730,4474,49279,287200,143600,1755,0,0,0,402,0,100,165,0,0,5037,0,0,11042.5,0.0269189
1400,340461476,arabiensis,1000,2832,91,699,2042,3422,5871,47055,89000,44500,414,6,405,3,400,0,267,40,44,2832,0,0,0,11020.1,0.083842
1400,340461476,funestus,1000,6206,447,1662,4097,8206,9561,65953,227240,113620,1780,68,0,0,732,0,575,181,0,6206,0,0,0,10607.5,0.031231
1400,340461476,gambiae,1000,5185,0,0,5185,3828,6425,52528,234600,117300,1499,0,0,0,421,0,129,144,0,0,5185,0,0,11999.8,0.0384488
1401,340461476,arabiensis,1000,2887,92,753,2042,3451,6111,52043,143440,71720,538,10,539,8,408,0,243,55,55,2887,0,0,0,10138.7,0.123821
1401,340461476,funestus,1000,6129,459,1682,3988,8144,9608,68014,352160,176080,2390,81,0,0,742,0,593,226,0,6129,0,0,0,8221.9,0.0466797
1401,340461476,gambiae,1000,5277,0,0,5277,3894,6657,57979,326800,163400,1942,0,0,0,433,0,151,190,0,0,5277,0,0,11111.8,0.0511502
1402,340461476,arabiensis,1000,2929,106,779,2044,3514,6458,55494,128120,64060,462,8,510,11,407,0,271,43,51,2929,0,0,0,9997.52,0.0706828
1402,340461476,funestus,1000,6051,466,1680,3905,8010,10313,66737,262880,131440,1964,70,0,0,677,0,572,183,0,6051,0,0,0,9177.54,0.0233471
1402,340461476,gambiae,1000,5398,0,0,5398,3995,7050,61752,309600,154800,1862,0,0,0,465,0,154,190,0,0,5398,0,0,11016.4,0.0340019
1403,340461476,arabiensis,1000,3038,129,803,2106,3596,6399,58903,116000,58000,455,6,473,4,440,0,250,44,37,3038,0,0,0,9035.16,0.0780325
1403,340461476,funestus,1000,6032,494,1637,3901,7918,10268,67213,239560,119780,1791,62,0,0,727,0,550,196,0,6032,0,0,0,8383.39,0.0349115
1403,340461476,gambiae,1000,5541,0,0,5541,4100,7056,65472,265200,132600,1690,0,0,0,423,0,124,156,0,0,5541,0,0,10014.8,0.0355825
1404,340461476,arabiensis,1000,3595,137,840,2618,4154,5329,60819,140840,70420,534,8,550,8,965,0,303,56,49,3595,0,0,0,9396.41,0.0778893
1404,340461476,funestus,1000,6675,479,1626,4570,8535,8749,66899,316960,158480,2224,83,0,0,1482,0,583,256,0,6675,0,0,0,8382.43,0.034995
1404,340461476,gambiae,1000,6293,0,0,6293,4842,5797,67510,342600,171300,2035,0,0,0,1094,0,138,204,0,0,6293,0,0,10507.1,0.0377633
1405,340461476,arabiensis,1000,3631,137,942,2552,4283,5216,63023,133840,66920,754,17,748,19,551,0,345,92,78,3631,0,0,0,9482.32,0.0667169
1405,340461476,funestus,1000,6627,481,1749,4397,8514,8579,66396,269320,134660,2643,97,0,0,804,0,608,244,0,6627,0,0,0,8573.62,0.0264463
1405,340461476,gambiae,1000,6429,0,0,6429,4995,5813,69908,332800,166400,2594,0,0,0,544,0,158,250,0,0,6429,0,0,10653.5,0.0306688
1406,340461476,arabiensis,1000,3754,140,987,2627,4476,5126,64968,127680,63840,568,8,542,7,566,0,324,64,55,3754,0,0,0,9767.33,0.0708482
1406,340461476,funestus,1000,6813,501,1726,4586,8756,7932,66400,242360,121180,1919,56,0,0,988,0,601,201,0,6813,0,0,0,8260.92,0.0318343
1406,340461476,gambiae,1000,6694,0,0,6694,5184,5614,72177,299000,149500,1932,0,0,0,627,0,151,211,0,0,6694,0,0,10862.2,0.0320116
1407,340461476,arabiensis,1000,3719,142,996,2581,4497,5401,66891,139400,69700,577,5,627,10,475,0,402,55,53,3719,0,0,0,9787.61,0.0764985
1407,340461476,funestus,1000,6677,509,1737,4431,8721,8740,65272,287480,143740,2291,69,0,0,733,0,639,230,0,6677,0,0,0,9083.31,0.0340853
1407,340461476,gambiae,1000,6855,0,0,6855,5192,6217,74164,355000,177500,2273,0,0,0,557,0,164,232,0,0,6855,0,0,11034.5,0.0363286
1408,340461476,arabiensis,1000,3693,156,1028,2509,4588,5471,68826,193600,96800,710,10,669,15,463,0,350,80,59,3693,0,0,0,9843.52,0.0702124
1408,340461476,funestus,1000,6609,547,1706,4356,8671,8414,65926,354440,177220,2413,87,0,0,826,0,642,252,0,6609,0,0,0,8126.76,0.0315963
1408,340461476,gambiae,1000,6950,0,0,6950,5230,6308,76462,463600,231800,2714,0,0,0,547,0,175,277,0,0,6950,0,0,10948.6,0.031083
1409,340461476,arabiensis,1000,3711,169,1021,2521,4627,5485,70607,145800,72900,548,13,589,10,501,0,352,68,63,3711,0,0,0,10263.8,0.0508446
1409,340461476,funestus,1000,6559,555,1700,4304,8612,8248,65351,255880,127940,2018,77,0,0,793,0,615,228,0,6559,0,0,0,8402.23,0.0229284
1409,340461476,gambiae,1000,7158,0,0,7158,5289,6200,78534,339200,169600,2120,0,0,0,565,0,160,197,0,0,7158,0,0,11322.4,0.0236164
1410,340461476,arabiensis,1000,3778,231,996,2551,4662,5346,72681,161080,80540,606,13,631,11,547,0,361,60,59,3778,0,0,0,9689.09,0.0703964
1410,340461476,funestus,1000,6450,628,1630,4192,8457,8356,65041,308080,154040,2243,94,0,0,741,0,627,223,0,6450,0,0,0,8415.7,0.0328366
1410,340461476,gambiae,1000,7265,0,0,7265,5320,6070,81128,400000,200000,2410,0,0,0,532,0,185,240,0,0,7265,0,0,10394.3,0.0333798
1411,340461476,arabiensis,1000,3890,246,1005,2639,4828,5186,73877,180840,90420,678,14,703,15,596,0,367,59,58,3890,0,0,0,9797.18,0.0601508
1411,340461476,funestus,1000,6547,620,1619,4308,8716,7785,64893,321920,160960,2257,89,0,0,985,0,645,243,0,6547,0,0,0,8270.12,0.0273166
1411,340461476,gambiae,1000,7492,0,0,7492,5565,5779,82008,475600,237800,2731,0,0,0,698,0,172,299,0,0,7492,0,0,10963.3,0.0259858
1412,340461476,arabiensis,1000,3899,269,1017,2613,4861,5106,75454,147320,73660,620,14,648,10,517,0,377,57,74,3899,0,0,0,9456.56,0.054176
1412,340461476,funestus,1000,6420,616,1639,4165,8628,7793,65031,262760,131380,2154,64,0,0,711,0,616,222,0,6420,0,0,0,7841.49,0.02569
1412,340461476,gambiae,1000,7645,0,0,7645,5540,5669,83251,377800,188900,2441,0,0,0,597,0,182,262,0,0,7645,0,0,11094.1,0.0230515
1413,340461476,arabiensis,1000,3829,280,987,2562,4856,9583,71859,162520,81260,641,14,602,15,498,0,408,70,90,3829,0,0,0,13495.9,0.0641906
1413,340461476,funestus,1000,6352,598,1640,4114,8560,11062,61204,293600,146800,2080,91,0,0,755,0,624,199,0,6352,0,0,0,11380.8,0.0298428
1413,340461476,gambiae,1000,7724,0,0,7724,5575,10833,79411,431400,215700,2603,0,0,0,556,0,194,283,0,0,7724,0,0,15427.7,0.0293649
1414,340461476,arabiensis,1000,3814,307,974,2533,4889,10767,75350,184840,92420,668,9,700,19,501,0,360,79,77,3814,0,0,0,11049.3,0.0830413
1414,340461476,funestus,1000,6305,621,1622,4062,8561,10916,64265,292120,146060,2117,79,0,0,775,0,600,222,0,6305,0,0,0,8034.92,0.0387628
1414,340461476,gambiae,1000,7741,0,0,7741,5568,12050,84094,479600,239800,2794,0,0,0,498,0,203,278,0,0,7741,0,0,11905.2,0.035762
1415,340461476,arabiensis,1000,3809,317,976,2516,4938,11850,76183,164000,82000,607,15,639,23,523,0,397,64,67,3809,0,0,0,11318.1,0.0597778
1415,340461476,funestus,1000,6235,634,1630,3971,8506,11123,63354,291240,145620,2145,79,0,0,740,0,590,220,0,6235,0,0,0,8663.92,0.0275056
1415,340461476,gambiae,1000,7907,0,0,7907,5622,12996,84470,425000,212500,2492,0,0,0,589,0,182,241,0,0,7907,0,0,12753.4,0.0248233
1416,340461476,arabiensis,1000,3783,316,993,2474,4941,9756,80133,159080,79540,578,18,659,17,488,0,366,75,73,3783,0,0,0,8537.71,0.0690127
1416,340461476,funestus,1000,6110,626,1602,3882,8453,8635,66011,279400,139700,2040,97,0,0,722,0,617,230,0,6110,0,0,0,5727.74,0.0297484
1416,340461476,gambiae,1000,7983,0,0,7983,5619,10632,89117,455200,227600,2731,0,0,0,535,0,200,259,0,0,7983,0,0,9406.01,0.030008
1417,340461476,arabiensis,1000,5275,268,1064,3943,6533,7239,78629,176440,88220,657,15,661,16,2005,0,372,72,69,5275,0,0,0,11450.8,0.0536693
1417,340461476,funestus,1000,7145,546,1653,4946,9486,6383,63066,276360,138180,2025,69,0,0,1827,0,586,206,0,7145,0,0,0,8396.35,0.0205002
1417,340461476,gambiae,1000,9705,0,0,9705,7336,7809,87359,493000,246500,2853,0,0,0,2249,0,221,306,0,0,9705,0,0,12729.6,0.0206635
1418,340461476,arabiensis,1000,5559,309,1235,4015,6927,7101,80085,164120,82060,1269,21,1290,15,1050,0,496,131,139,5559,0,0,0,10523.6,0.0648989
1418,340461476,funestus,1000,7022,630,1744,4648,9404,6338,63453,285760,142880,3023,84,0,0,829,0,667,285,0,7022,0,0,0,7735.73,0.0303819
1418,340461476,gambiae,1000,10136,0,0,10136,7764,7770,88994,438400,219200,4178,0,0,0,1088,0,232,425,0,0,10136,0,0,11682.2,0.0258207
1419,340461476,arabiensis,1000,5911,314,1291,4306,7329,6918,80399,165120,82560,889,12,855,14,1049,0,517,89,91,5911,0,0,0,11134.5,0.0641214
1419,340461476,funestus,1000,7030,632,1719,4679,9411,6204,62803,262760,131380,2018,72,0,0,913,0,723,182,0,7030,0,0,0,8114.84,0.0270707
1419,340461476,gambiae,1000,10655,0,0,10655,8133,7671,89387,483800,241900,3332,0,0,0,1097,0,232,346,0,0,10655,0,0,12316.9,0.0266474
1420,340461476,arabiensis,1000,5193,339,1354,3500,6668,8968,81233,174280,87140,901,19,872,24,0,0,542,93,83,5193,0,0,0,10868.6,0.067433
1420,340461476,funestus,1000,6158,625,1712,3821,8490,7817,62754,264240,132120,2124,83,0,0,0,0,659,213,0,6158,0,0,0,7895.66,0.0308831
1420,340461476,gambiae,1000,10067,0,0,10067,7393,9954,90286,494800,247400,3373,0,0,0,0,0,260,328,0,0,10067,0,0,12049.2,0.0254587
1421,340461476,arabiensis,1000,5273,357,1334,3582,6843,9131,81582,343640,171820,861,24,845,11,774,0,507,89,98,5273,0,0,0,11078.8,0.0623631
1421,340461476,funestus,1000,6107,601,1668,3838,8450,7994,62297,404760,202380,2008,88,0,0,727,0,570,208,0,6107,0,0,0,8087.16,0.0298806
1421,340461476,gambiae,1000,10416,0,0,10416,7636,10169,90430,740200,370100,3506,0,0,0,922,0,240,333,0,0,10416,0,0,12526.5,0.0243516
1422,340461476,arabiensis,1000,5435,312,1419,3704,7096,9210,82258,229040,114520,907,18,909,24,882,0,525,101,94,5435,0,0,0,10765.6,0.0322396
